FID_1,Identifyin,Date,Time,a_Latitude,a_Longitud,FID_2,DECSLON,DECSLAT,DEPTH,Distance
592,597,6/27/2011,0.500023148,28.41335255000,-92.09900386000,516,-92.00300000000,28.47000000000,28.90000000000,0.11147051
593,598,6/27/2011,0.500046296,28.42925645000,-92.10191912000,516,-92.00300000000,28.47000000000,28.90000000000,0.10698144
958,982,6/29/2011,0.097071759,28.42269121000,-92.10668406000,516,-92.00300000000,28.47000000000,28.90000000000,0.11396713
1166,1196,6/30/2011,0.389282407,28.40430556000,-92.12377222000,516,-92.00300000000,28.47000000000,28.90000000000,0.13748341
1169,1199,6/30/2011,0.3903125,28.41450556000,-92.10310556000,516,-92.00300000000,28.47000000000,28.90000000000,0.11445853
624,632,6/28/2011,0.329849537,28.47418333000,-92.30688333000,517,-92.32200000000,28.46400000000,29.10000000000,0.01822674
625,633,6/28/2011,0.331481481,28.41201667000,-92.35461667000,517,-92.32200000000,28.46400000000,29.10000000000,0.06136867
626,634,6/28/2011,0.331956019,28.41072976000,-92.38198477000,517,-92.32200000000,28.46400000000,29.10000000000,0.08022401
950,974,6/29/2011,0.090810185,28.46757583000,-92.31142102000,517,-92.32200000000,28.46400000000,29.10000000000,0.01116698
951,975,6/29/2011,0.091944444,28.42060000000,-92.33668333000,517,-92.32200000000,28.46400000000,29.10000000000,0.04581659
952,976,6/29/2011,0.092905093,28.41278333000,-92.29823333000,517,-92.32200000000,28.46400000000,29.10000000000,0.05646239
953,977,6/29/2011,0.093553241,28.40478144000,-92.26842832000,517,-92.32200000000,28.46400000000,29.10000000000,0.07985464
954,978,6/29/2011,0.093831019,28.41005000000,-92.25581667000,517,-92.32200000000,28.46400000000,29.10000000000,0.08538639
955,979,6/29/2011,0.095347222,28.42419200000,-92.18276960000,517,-92.32200000000,28.46400000000,29.10000000000,0.14480946
1095,1123,6/30/2011,0.362592593,28.04292778000,-91.28121111000,525,-91.44400000000,28.17400000000,48.10000000000,0.20899797
1100,1128,6/30/2011,0.363171296,28.15673889000,-91.39442222000,525,-91.44400000000,28.17400000000,48.10000000000,0.05249669
562,563,6/27/2011,0.460474537,28.49810000000,-91.58540000000,527,-91.50800000000,28.50800000000,25.10000000000,0.07803057
1371,1403,6/30/2011,0.521574074,28.56311017000,-91.48307414000,527,-91.50800000000,28.50800000000,25.10000000000,0.06048495
438,422,6/27/2011,0.358460648,28.35401111000,-91.43512222000,528,-91.40600000000,28.41200000000,29.80000000000,0.06489079
557,557,6/27/2011,0.45630787,28.41351421000,-91.46604205000,528,-91.40600000000,28.41200000000,29.80000000000,0.06006114
120,154,6/25/2011,0.404421296,28.42115000000,-91.27605000000,529,-91.35400000000,28.43500000000,27.60000000000,0.07917086
552,552,6/27/2011,0.451388889,28.56124993000,-91.34703281000,529,-91.35400000000,28.43500000000,27.60000000000,0.12644203
554,554,6/27/2011,0.452824074,28.47930000000,-91.35981667000,529,-91.35400000000,28.43500000000,27.60000000000,0.04468024
555,555,6/27/2011,0.453472222,28.47260020000,-91.36423851000,529,-91.35400000000,28.43500000000,27.60000000000,0.03896925
121,155,6/25/2011,0.405590278,28.40119489000,-91.32741747000,530,-91.36100000000,28.40000000000,30.20000000000,0.03360378
122,156,6/25/2011,0.40568287,28.39897038000,-91.33164604000,530,-91.36100000000,28.40000000000,30.20000000000,0.02937201
123,157,6/25/2011,0.406319444,28.40486431000,-91.36663672000,530,-91.36100000000,28.40000000000,30.20000000000,0.00744541
124,158,6/25/2011,0.4065625,28.41816667000,-91.36536667000,530,-91.36100000000,28.40000000000,30.20000000000,0.01868410
556,556,6/27/2011,0.454861111,28.40925000000,-91.37193333000,530,-91.36100000000,28.40000000000,30.20000000000,0.01432132
411,390,6/27/2011,0.316342593,28.31255556000,-91.21515556000,531,-91.21800000000,28.25200000000,41.30000000000,0.06062233
412,391,6/27/2011,0.316342593,28.31255556000,-91.21515556000,531,-91.21800000000,28.25200000000,41.30000000000,0.06062233
491,487,6/27/2011,0.397569444,28.32602998000,-90.95390237000,533,-90.96100000000,28.22800000000,40.80000000000,0.09828659
492,488,6/27/2011,0.398275463,28.29359635000,-90.88491953000,533,-90.96100000000,28.22800000000,40.80000000000,0.10045456
493,489,6/27/2011,0.398483796,28.30748852000,-90.89455273000,533,-90.96100000000,28.22800000000,40.80000000000,0.10360340
494,490,6/27/2011,0.398969907,28.31538333000,-90.92320000000,533,-90.96100000000,28.22800000000,40.80000000000,0.09520865
495,491,6/27/2011,0.40162037,28.37222795000,-91.05620670000,534,-91.04000000000,28.38900000000,25.90000000000,0.02332292
496,492,6/27/2011,0.401956019,28.34851667000,-91.07208333000,534,-91.04000000000,28.38900000000,25.90000000000,0.05165501
497,493,6/27/2011,0.402604167,28.37416667000,-91.08805000000,534,-91.04000000000,28.38900000000,25.90000000000,0.05028748
499,495,6/27/2011,0.404363426,28.46385000000,-91.11170131000,534,-91.04000000000,28.38900000000,25.90000000000,0.10365134
587,592,6/27/2011,0.49306713,28.31767778000,-91.07508889000,534,-91.04000000000,28.38900000000,25.90000000000,0.07948641
81,114,6/25/2011,0.369282407,28.43370615000,-90.82289516000,535,-90.85800000000,28.41800000000,21.70000000000,0.03845820
82,115,6/25/2011,0.370277778,28.40685000000,-90.86900000000,535,-90.85800000000,28.41800000000,21.70000000000,0.01566277
83,116,6/25/2011,0.371215278,28.45412451000,-90.88298815000,535,-90.85800000000,28.41800000000,21.70000000000,0.04392480
84,117,6/25/2011,0.371539352,28.46942664000,-90.89247795000,535,-90.85800000000,28.41800000000,21.70000000000,0.06191469
85,118,6/25/2011,0.371608796,28.47455093000,-90.84801628000,535,-90.85800000000,28.41800000000,21.70000000000,0.05742545
86,119,6/25/2011,0.37162037,28.47361667000,-90.86996667000,535,-90.85800000000,28.41800000000,21.70000000000,0.05688950
87,120,6/25/2011,0.372962963,28.53532805000,-90.87829554000,535,-90.85800000000,28.41800000000,21.70000000000,0.11907048
478,474,6/27/2011,0.393553241,28.50984380000,-90.87433954000,535,-90.85800000000,28.41800000000,21.70000000000,0.09328593
479,475,6/27/2011,0.394108796,28.48429894000,-90.87498066000,535,-90.85800000000,28.41800000000,21.70000000000,0.06843897
480,476,6/27/2011,0.394560185,28.46221297000,-90.89928709000,535,-90.85800000000,28.41800000000,21.70000000000,0.06049306
481,477,6/27/2011,0.39462963,28.46000541000,-90.88414098000,535,-90.85800000000,28.41800000000,21.70000000000,0.04947530
482,478,6/27/2011,0.394652778,28.45921068000,-90.87813386000,535,-90.85800000000,28.41800000000,21.70000000000,0.04586603
483,479,6/27/2011,0.394675926,28.46513993000,-90.78127425000,535,-90.85800000000,28.41800000000,21.70000000000,0.09005006
484,480,6/27/2011,0.395034722,28.44357910000,-90.84982198000,535,-90.85800000000,28.41800000000,21.70000000000,0.02685462
485,481,6/27/2011,0.395208333,28.43468371000,-90.85986700000,535,-90.85800000000,28.41800000000,21.70000000000,0.01678785
486,482,6/27/2011,0.395451389,28.42351561000,-90.86014733000,535,-90.85800000000,28.41800000000,21.70000000000,0.00591887
487,483,6/27/2011,0.396736111,28.36196177000,-90.86597531000,535,-90.85800000000,28.41800000000,21.70000000000,0.05660290
488,484,6/27/2011,0.396875,28.35545352000,-90.86549802000,535,-90.85800000000,28.41800000000,21.70000000000,0.06299431
489,485,6/27/2011,0.397060185,28.34716667000,-90.86315000000,535,-90.85800000000,28.41800000000,21.70000000000,0.07102030
490,486,6/27/2011,0.397361111,28.33377549000,-90.87542148000,535,-90.85800000000,28.41800000000,21.70000000000,0.08600742
1091,1119,6/30/2011,0.362048611,28.44901218000,-90.77821120000,535,-90.85800000000,28.41800000000,21.70000000000,0.08560378
1093,1121,6/30/2011,0.362326389,28.48239593000,-90.76678940000,535,-90.85800000000,28.41800000000,21.70000000000,0.11165218
79,112,6/25/2011,0.366516204,28.43081481000,-90.68427572000,536,-90.73300000000,28.33200000000,27.30000000000,0.11017451
80,113,6/25/2011,0.367835648,28.42862692000,-90.74988013000,536,-90.73300000000,28.33200000000,27.30000000000,0.09809027
442,427,6/27/2011,0.360925926,28.32277359000,-90.57519390000,536,-90.73300000000,28.33200000000,27.30000000000,0.15807559
443,428,6/27/2011,0.36125,28.32136667000,-90.59315000000,536,-90.73300000000,28.33200000000,27.30000000000,0.14025366
444,429,6/27/2011,0.362523148,28.33055890000,-90.65382937000,536,-90.73300000000,28.33200000000,27.30000000000,0.07918374
445,430,6/27/2011,0.362650463,28.33434675000,-90.66745961000,536,-90.73300000000,28.33200000000,27.30000000000,0.06558239
446,431,6/27/2011,0.362824074,28.34345194000,-90.67684794000,536,-90.73300000000,28.33200000000,27.30000000000,0.05730795
447,432,6/27/2011,0.363275463,28.36692031000,-90.66403051000,536,-90.73300000000,28.33200000000,27.30000000000,0.07730601
448,433,6/27/2011,0.363599537,28.38233333000,-90.66236667000,536,-90.73300000000,28.33200000000,27.30000000000,0.08673241
1085,1112,6/30/2011,0.359282407,28.41979278000,-90.64350866000,536,-90.73300000000,28.33200000000,27.30000000000,0.12536456
1086,1113,6/30/2011,0.359340278,28.41954608000,-90.64327140000,536,-90.73300000000,28.33200000000,27.30000000000,0.12536163
53,86,6/25/2011,0.331701389,28.47146667000,-90.46881667000,537,-90.50200000000,28.47200000000,21.90000000000,0.03318762
407,386,6/27/2011,0.3146875,28.43974385000,-90.25096967000,538,-90.24600000000,28.39700000000,31.70000000000,0.04303178
408,387,6/27/2011,0.315520833,28.40630000000,-90.27268333000,538,-90.24600000000,28.39700000000,31.70000000000,0.02825757
409,388,6/27/2011,0.315902778,28.38782400000,-90.27782913000,538,-90.24600000000,28.39700000000,31.70000000000,0.03312541
410,389,6/27/2011,0.316342593,28.38666532000,-90.33642546000,538,-90.24600000000,28.39700000000,31.70000000000,0.09101412
413,392,6/27/2011,0.316342593,28.38666532000,-90.33642546000,538,-90.24600000000,28.39700000000,31.70000000000,0.09101412
419,398,6/27/2011,0.325671296,28.43758333000,-90.28998333000,538,-90.24600000000,28.39700000000,31.70000000000,0.05984597
143,304,6/26/2011,0.429108796,28.67998989000,-89.66763390000,540,-89.67000000000,28.65200000000,54.60000000000,0.02808972
327,301,6/26/2011,0.426412037,28.70955915000,-89.57974797000,540,-89.67000000000,28.65200000000,54.60000000000,0.10704431
328,303,6/26/2011,0.428958333,28.67096667000,-89.65140000000,540,-89.67000000000,28.65200000000,54.60000000000,0.02656491
360,338,6/26/2011,0.457361111,28.70422709000,-89.68338723000,540,-89.67000000000,28.65200000000,54.60000000000,0.05391555
361,339,6/26/2011,0.45787037,28.68541202000,-89.64286855000,540,-89.67000000000,28.65200000000,54.60000000000,0.04304043
363,341,6/26/2011,0.458263889,28.64813284000,-89.67211003000,540,-89.67000000000,28.65200000000,54.60000000000,0.00440536
364,342,6/26/2011,0.458287037,28.65248909000,-89.67546300000,540,-89.67000000000,28.65200000000,54.60000000000,0.00548485
365,343,6/26/2011,0.45849537,28.65767240000,-89.68856995000,540,-89.67000000000,28.65200000000,54.60000000000,0.01941698
366,344,6/26/2011,0.459409722,28.65078333000,-89.73961667000,540,-89.67000000000,28.65200000000,54.60000000000,0.06962730
367,345,6/26/2011,0.459837963,28.64445810000,-89.76162793000,540,-89.67000000000,28.65200000000,54.60000000000,0.09193779
368,346,6/26/2011,0.459918981,28.64510921000,-89.76596623000,540,-89.67000000000,28.65200000000,54.60000000000,0.09621331
369,347,6/26/2011,0.460787037,28.63983333000,-89.81448333000,540,-89.67000000000,28.65200000000,54.60000000000,0.14499469
370,348,6/26/2011,0.460868056,28.63744137000,-89.81884719000,540,-89.67000000000,28.65200000000,54.60000000000,0.14955748
329,305,6/26/2011,0.430613426,28.75045000000,-89.64705000000,541,-89.66700000000,28.80600000000,40.10000000000,0.05902377
326,300,6/26/2011,0.425428241,28.75560000000,-89.56065000000,542,-89.62700000000,28.81700000000,40.40000000000,0.09040068
307,280,6/26/2011,0.396875,28.97671608000,-88.78247039000,543,-88.98100000000,29.00300000000,45.30000000000,0.20026195
308,281,6/26/2011,0.397465278,28.95406139000,-88.79999628000,543,-88.98100000000,29.00300000000,45.30000000000,0.18750289
309,282,6/26/2011,0.397962963,28.93158333000,-88.80953333000,543,-88.98100000000,29.00300000000,45.30000000000,0.18574488
310,283,6/26/2011,0.398645833,28.94863333000,-88.83510000000,543,-88.98100000000,29.00300000000,45.30000000000,0.15570018
311,284,6/26/2011,0.40037037,29.01670000000,-88.88796667000,543,-88.98100000000,29.00300000000,45.30000000000,0.09403664
312,285,6/26/2011,0.401793981,29.05644055000,-88.93054279000,543,-88.98100000000,29.00300000000,45.30000000000,0.07349709
313,286,6/26/2011,0.401793981,29.05644055000,-88.93054279000,543,-88.98100000000,29.00300000000,45.30000000000,0.07349709
314,287,6/26/2011,0.402673611,29.05845000000,-88.96011667000,543,-88.98100000000,29.00300000000,45.30000000000,0.05925214
357,335,6/26/2011,0.453969907,29.01960000000,-88.92208333000,543,-88.98100000000,29.00300000000,45.30000000000,0.06121057
358,336,6/26/2011,0.454085648,29.04214444000,-88.94821111000,543,-88.98100000000,29.00300000000,45.30000000000,0.05106269
303,276,6/26/2011,0.392719907,29.12475273000,-88.63297316000,544,-88.49500000000,29.21800000000,62.80000000000,0.16652821
224,183,6/26/2011,0.328703704,29.91682152000,-88.00295324000,578,-87.96100000000,30.00000000000,13.10000000000,0.09315972
225,184,6/26/2011,0.328888889,29.92486819000,-88.00104979000,578,-87.96100000000,30.00000000000,13.10000000000,0.08513974
226,186,6/26/2011,0.330439815,29.99236667000,-88.00078333000,578,-87.96100000000,30.00000000000,13.10000000000,0.04050902
256,224,6/26/2011,0.355520833,29.99877487000,-88.35829892000,579,-88.46400000000,29.99300000000,15.10000000000,0.10585871
257,225,6/26/2011,0.355763889,29.98503333000,-88.35022953000,579,-88.46400000000,29.99300000000,15.10000000000,0.11404906
258,226,6/26/2011,0.355960648,29.97438429000,-88.36059141000,579,-88.46400000000,29.99300000000,15.10000000000,0.10507084
833,857,6/29/2011,0.411342593,29.65673313000,-93.85259482000,613,-93.87000000000,29.65800000000,2.40000000000,0.01745122
834,858,6/29/2011,0.411655093,29.67121667000,-93.85176667000,613,-93.87000000000,29.65800000000,2.40000000000,0.02251965
835,859,6/29/2011,0.411689815,29.67083307000,-93.85074237000,613,-93.87000000000,29.65800000000,2.40000000000,0.02314182
767,790,6/29/2011,0.347604167,29.56530000000,-94.10966667000,618,-94.06400000000,29.60800000000,4.20000000000,0.06251987
827,851,6/29/2011,0.4046875,29.36379916000,-93.82279171000,619,-93.85100000000,29.52400000000,6.80000000000,0.16266535
828,852,6/29/2011,0.406331019,29.43643096000,-93.85327762000,619,-93.85100000000,29.52400000000,6.80000000000,0.08759865
829,853,6/29/2011,0.407974537,29.50865000000,-93.85450000000,619,-93.85100000000,29.52400000000,6.80000000000,0.01574397
842,866,6/29/2011,0.418113426,29.61968241000,-93.64875666000,624,-93.64800000000,29.60800000000,6.20000000000,0.01170689
843,867,6/29/2011,0.418761574,29.60980978000,-93.64435334000,624,-93.64800000000,29.60800000000,6.20000000000,0.00407105
830,854,6/29/2011,0.408935185,29.55151667000,-93.85536667000,699,-93.88000000000,29.56000000000,6.30000000000,0.02605317
841,865,6/29/2011,0.417418981,29.64981104000,-93.62475339000,705,-93.63500000000,29.65900000000,5.00000000000,0.01376336
836,860,6/29/2011,0.412638889,29.69456667000,-93.81386667000,707,-93.80200000000,29.69500000000,2.20000000000,0.01187458
216,171,6/26/2011,0.31875,29.47118333000,-87.99650000000,1041,-88.02800000000,29.51100000000,23.80000000000,0.05077024
217,172,6/26/2011,0.319699074,29.51627120000,-87.99526923000,1041,-88.02800000000,29.51100000000,23.80000000000,0.03315251
792,816,6/29/2011,0.385162037,28.70697105000,-93.85632346000,1152,-93.79000000000,28.75000000000,13.60000000000,0.07905879
847,871,6/29/2011,0.470173611,29.43423333000,-93.64180000000,1158,-93.55200000000,29.54000000000,6.10000000000,0.13874663
765,788,6/29/2011,0.345960648,29.68203333000,-93.05706667000,1159,-93.00900000000,29.49300000000,7.70000000000,0.19504872
766,789,6/29/2011,0.34619213,29.68203333000,-93.05706667000,1159,-93.00900000000,29.49300000000,7.70000000000,0.19504872
702,718,6/28/2011,0.427094907,29.02926477000,-93.02286758000,1160,-93.00800000000,28.99100000000,13.40000000000,0.04105165
627,635,6/28/2011,0.333738426,28.40560481000,-92.48221133000,1164,-92.51000000000,28.48900000000,28.50000000000,0.08790317
1669,1717,7/1/2011,0.481261574,28.40474913000,-92.49113359000,1164,-92.51000000000,28.48900000000,28.50000000000,0.08633742
1670,1718,7/1/2011,0.481284722,28.40551046000,-92.48246340000,1164,-92.51000000000,28.48900000000,28.50000000000,0.08791341
1671,1719,7/1/2011,0.481956019,28.43166667000,-92.47315000000,1164,-92.51000000000,28.48900000000,28.50000000000,0.06815448
1672,1720,7/1/2011,0.481967593,28.43397811000,-92.46851382000,1164,-92.51000000000,28.48900000000,28.50000000000,0.06890944
1673,1721,7/1/2011,0.481967593,28.43757002000,-92.47559851000,1164,-92.51000000000,28.48900000000,28.50000000000,0.06187492
655,668,6/28/2011,0.377627315,28.88961970000,-92.56910521000,1165,-92.55500000000,28.99700000000,14.20000000000,0.10830275
656,669,6/28/2011,0.378981481,28.82791047000,-92.59499868000,1165,-92.55500000000,28.99700000000,14.20000000000,0.17375605
1626,1674,7/1/2011,0.462546296,28.94451422000,-92.54630138000,1165,-92.55500000000,28.99700000000,14.20000000000,0.05320172
1627,1675,7/1/2011,0.463206019,28.92806662000,-92.55122789000,1165,-92.55500000000,28.99700000000,14.20000000000,0.06903651
1628,1676,7/1/2011,0.463252315,28.90998483000,-92.56093023000,1165,-92.55500000000,28.99700000000,14.20000000000,0.08721701
1629,1677,7/1/2011,0.463935185,28.88853313000,-92.57000335000,1165,-92.55500000000,28.99700000000,14.20000000000,0.10949960
1630,1678,7/1/2011,0.464606481,28.86909710000,-92.58004860000,1165,-92.55500000000,28.99700000000,14.20000000000,0.13033259
1631,1679,7/1/2011,0.465300926,28.83775409000,-92.59471263000,1165,-92.55500000000,28.99700000000,14.20000000000,0.16412298
1632,1680,7/1/2011,0.465324074,28.83068172000,-92.59899805000,1165,-92.55500000000,28.99700000000,14.20000000000,0.17203953
154,618,6/28/2011,0.314293981,29.12708907000,-91.90929672000,1166,-92.01800000000,29.00400000000,11.20000000000,0.16421730
155,619,6/28/2011,0.314699074,29.11013078000,-91.91708716000,1166,-92.01800000000,29.00400000000,11.20000000000,0.14644843
612,620,6/28/2011,0.315196759,29.08966667000,-91.92978333000,1166,-92.01800000000,29.00400000000,11.20000000000,0.12296731
613,621,6/28/2011,0.31630787,29.04545974000,-91.96195380000,1166,-92.01800000000,29.00400000000,11.20000000000,0.06971432
934,958,6/29/2011,0.068645833,29.22801271000,-91.89029743000,1166,-92.01800000000,29.00400000000,11.20000000000,0.25785585
935,959,6/29/2011,0.069351852,29.18833936000,-91.88421205000,1166,-92.01800000000,29.00400000000,11.20000000000,0.22777229
936,960,6/29/2011,0.069421296,29.19004047000,-91.89329418000,1166,-92.01800000000,29.00400000000,11.20000000000,0.22397008
937,961,6/29/2011,0.071215278,29.10923333000,-91.92313333000,1166,-92.01800000000,29.00400000000,11.20000000000,0.14168182
1242,1272,6/30/2011,0.418090278,29.04045663000,-91.92273783000,1166,-92.01800000000,29.00400000000,11.20000000000,0.10199984
1243,1273,6/30/2011,0.418761574,29.05706416000,-91.92911731000,1166,-92.01800000000,29.00400000000,11.20000000000,0.10351781
1244,1274,6/30/2011,0.418773148,29.06618021000,-91.92159036000,1166,-92.01800000000,29.00400000000,11.20000000000,0.11472226
1245,1274,6/30/2011,0.418773148,29.06627426000,-91.92062634000,1166,-92.01800000000,29.00400000000,11.20000000000,0.11558423
1246,1275,6/30/2011,0.419456019,29.06340000000,-91.95401667000,1166,-92.01800000000,29.00400000000,11.20000000000,0.08730536
1247,1276,6/30/2011,0.420138889,29.04686988000,-91.97172814000,1166,-92.01800000000,29.00400000000,11.20000000000,0.06307861
1248,1277,6/30/2011,0.420173611,29.04178627000,-91.98843988000,1166,-92.01800000000,29.00400000000,11.20000000000,0.04797502
1249,1278,6/30/2011,0.420833333,29.02775519000,-91.99927568000,1166,-92.01800000000,29.00400000000,11.20000000000,0.03024747
1250,1279,6/30/2011,0.420833333,29.02887670000,-92.00444002000,1166,-92.01800000000,29.00400000000,11.20000000000,0.02833237
1251,1280,6/30/2011,0.420844907,29.02564742000,-92.00906495000,1166,-92.01800000000,29.00400000000,11.20000000000,0.02341892
1252,1281,6/30/2011,0.420868056,29.01828505000,-92.01445670000,1166,-92.01800000000,29.00400000000,11.20000000000,0.01471794
1253,1282,6/30/2011,0.420891204,29.01557115000,-92.02463710000,1166,-92.01800000000,29.00400000000,11.20000000000,0.01333951
1478,1517,7/1/2011,0.361469907,29.45581667000,-91.84448333000,1166,-92.01800000000,29.00400000000,11.20000000000,0.48399002
594,599,6/27/2011,0.500046296,28.43809976000,-92.09782996000,1167,-92.01400000000,28.49100000000,28.40000000000,0.09912567
595,601,6/27/2011,0.502106481,28.53582495000,-92.05083502000,1167,-92.01400000000,28.49100000000,28.40000000000,0.05801806
956,980,6/29/2011,0.096608796,28.41940836000,-92.12776146000,1167,-92.01400000000,28.49100000000,28.40000000000,0.13441366
957,981,6/29/2011,0.096770833,28.43838612000,-92.13235467000,1167,-92.01400000000,28.49100000000,28.40000000000,0.12952239
959,983,6/29/2011,0.097268519,28.43138333000,-92.10520000000,1167,-92.01400000000,28.49100000000,28.40000000000,0.10895681
960,984,6/29/2011,0.098078704,28.45718044000,-92.08136815000,1167,-92.01400000000,28.49100000000,28.40000000000,0.07538057
961,985,6/29/2011,0.098206019,28.46685941000,-92.08747655000,1167,-92.01400000000,28.49100000000,28.40000000000,0.07734062
962,986,6/29/2011,0.098541667,28.47565733000,-92.06984476000,1167,-92.01400000000,28.49100000000,28.40000000000,0.05791403
963,987,6/29/2011,0.100625,28.56510000000,-92.03366667000,1167,-92.01400000000,28.49100000000,28.40000000000,0.07666543
